29.387306173179716, 47.97759294601189
29.38679201665742, 47.97812402339684
29.385062562013218, 47.9793953904699
29.38374909168294, 47.97739446254479
29.383092350159547, 47.97665149064766
29.383960603619954, 47.97567918987976
29.380655241140367, 47.97253228815304
29.381581285833366, 47.971426315601974
29.3775710794317, 47.967917083773536
29.37426243710527, 47.96647761486766
29.369140832080014, 47.96153874053244
29.36742450017606, 47.96178901310226
29.36399174957258, 47.958341346572
29.356377814572426, 47.94869943148022
29.355961544415763, 47.94417847971463
29.35363279089453, 47.94234635401548
29.3516684060454, 47.944861912187484
29.3478891531774, 47.9473181078772
29.343173374691972, 47.9421024780164
29.33763201784974, 47.93991096438855
29.339119205935503, 47.93655790539457
29.33550919481323, 47.93671824248474
29.332778463739885, 47.93120242984866
29.328514059506023, 47.92360403211557
29.32118207945654, 47.92728998811423
29.332634284842047, 47.94676402718675
29.33406223156414, 47.9490624013523
29.328986494598894, 47.948680969751756
29.331705327720925, 47.95409791612098
29.326966332403966, 47.95188554421099
29.321329104853266, 47.950703140562716
29.32646778375074, 47.95638719199257
29.330559102752428, 47.96161393726276
29.331857402262607, 47.9696641685258
29.32697117373448, 47.97237504364954
29.318395410457374, 47.96852707954155
29.31701368617142, 47.96412357752317
29.313237072081833, 47.960406721012596
29.30418649082907, 47.97425901873364
29.30494602660292, 47.978617666910104
29.290896016420966, 47.98287176746225
29.295132190100475, 48.0274288577267
29.29971185757903, 48.02521918571653
29.30499710166747, 48.05931528048777
29.32914070644251, 48.066975523208235
29.328933053429108, 48.07439958530935
29.33255845314698, 48.06864834427718
29.334870553416337, 48.07173707925384
29.332610801479525, 48.07688458094546
29.337668899547552, 48.0797981451197
29.345869094616344, 48.084256661686524
29.34465703749864, 48.07768827440108
29.342696778872988, 48.07189236331194
29.339284815308552, 48.05951402723547
29.339942920686873, 48.05192349277785
29.34395260451931, 48.046698783725894
29.345986349190696, 48.04139920693057
29.350829202591743, 48.0325605188899
29.356923472310744, 48.02655611644138
29.360134571997214, 48.02450367140761
29.363863579399037, 48.02383200887913
29.36556157857573, 48.022145361068276
29.3669378800947, 48.02083200197
29.36759602929997, 48.01906359065821
29.36816431488295, 48.01535510665769
29.369450475315826, 48.01334547203066
29.37007799525551, 48.01198695411937
29.371108629424402, 48.00978490242766
29.373244663036655, 48.007011582125294
29.375310166300782, 48.006056883354056
29.376823293588338, 48.0051774540733
29.37790487802892, 48.00539270134674
29.379020925558887, 48.00384909005867
29.380579865704142, 48.00350844951378
29.38167835491199, 48.00377130599724
29.384887826544116, 48.00319564667055
29.387050192693795, 48.00300622544201
29.38812166488669, 48.00357152055817
29.38899323880275, 48.00324298908638
29.390811147898212, 48.00095514306175
29.391455586055198, 47.99946935579765
29.39188445099807, 47.999330193989174
29.39135869501886, 47.99673444178335
29.39150371200075, 47.993731619927864
29.391382438478903, 47.99141669582138
29.391775547880822, 47.990820889966805
29.3916269784493, 47.989972601011566
29.391292447300284, 47.98891975326466
29.390885124579746, 47.98878816360581
29.390257434529115, 47.9872804393052
29.389955546676596, 47.986239096538945
29.390314616874836, 47.98588375361202
29.39014827550881, 47.985582700533875
29.389953889774166, 47.98529237629179
29.38976417769366, 47.98504496739394
29.389396851805653, 47.984926304528805
29.389711372375228, 47.983934086263496
29.39011605839858, 47.98383792487936
29.390962817385393, 47.983988924864995
29.391422399091198, 47.983818856049645
29.391257204062722, 47.982663326878416
29.390942441793715, 47.981336136330235
29.391018758953027, 47.98131090680169
29.39072115822339, 47.98035226853596
29.390469347159147, 47.980110199172366
29.39011529156893, 47.97973334880577
29.38989327588372, 47.97974139543282
29.389394323075678, 47.97929480763184
29.38888601968919, 47.97885894866692
29.388269041131878, 47.97834396453606
